,timestamp,rain,temperature,oil_price,subtotal,transaction_count
413,2023-02-22 18:00:00,0.0,4.3,80.6,70,1
414,2023-02-23 10:00:00,0.0,4.4,82.21,547.30,14
415,2023-02-23 11:00:00,0.0,6.3,82.21,954.59,18
416,2023-02-23 12:00:00,0.0,7.1,82.21,2593.76,36
417,2023-02-23 13:00:00,0.0,8.0,82.21,2367.26,43
418,2023-02-23 14:00:00,0.0,8.5,82.21,1299.10,30
419,2023-02-23 15:00:00,0.0,8.7,82.21,880.70,21
420,2023-02-23 16:00:00,0.0,8.2,82.21,995.96,23
421,2023-02-23 17:00:00,0.0,7.2,82.21,1386.45,26
422,2023-02-23 18:00:00,0.0,6.4,82.21,8.45,1
423,2023-02-24 10:00:00,0.0,7.5,83.16,802.90,13
424,2023-02-24 11:00:00,0.0,8.3,83.16,1978.76,40
425,2023-02-24 12:00:00,0.1,8.4,83.16,1402.89,39
426,2023-02-24 13:00:00,0.0,10.2,83.16,824.70,28
427,2023-02-24 14:00:00,0.0,9.7,83.16,1771.96,37
428,2023-02-24 15:00:00,0.0,9.8,83.16,1326.25,23
429,2023-02-24 16:00:00,0.0,10.2,83.16,1142.06,20
430,2023-02-24 17:00:00,0.0,9.4,83.16,1484.28,31
431,2023-02-24 18:00:00,0.0,8.4,83.16,0,0
432,2023-02-25 10:00:00,0.0,5.6,82.45,744.10,19
433,2023-02-25 11:00:00,0.0,6.2,82.45,638.55,20
434,2023-02-25 12:00:00,0.0,6.2,82.45,2382.25,50
435,2023-02-25 13:00:00,0.0,5.6,82.45,1777.14,39
436,2023-02-25 14:00:00,0.0,6.6,82.45,2529.71,35
437,2023-02-25 15:00:00,0.0,5.7,82.45,1989.48,36
438,2023-02-25 16:00:00,0.0,5.6,82.45,1274.24,26
439,2023-02-25 17:00:00,0.0,4.7,82.45,1907.78,34
440,2023-02-25 18:00:00,0.0,5.1,82.45,0,0
441,2023-02-26 10:00:00,0.0,6.0,82.45,0,0
442,2023-02-26 11:00:00,0.0,7.3,82.45,1591.52,17
443,2023-02-26 12:00:00,0.0,7.3,82.45,1213.36,25
444,2023-02-26 13:00:00,0.0,7.5,82.45,1945.88,56
445,2023-02-26 14:00:00,0.0,7.2,82.45,2448.32,42
446,2023-02-26 15:00:00,0.0,6.8,82.45,1034.44,29
447,2023-02-26 16:00:00,0.0,6.9,82.45,1749.56,32
448,2023-02-26 17:00:00,0.0,6.4,82.45,604.40,13
449,2023-02-26 18:00:00,0.0,5.8,82.45,273.95,3
450,2023-02-27 10:00:00,0.0,5.9,82.45,440.14,8
451,2023-02-27 11:00:00,0.0,6.4,82.45,822.61,20
452,2023-02-27 12:00:00,0.0,6.4,82.45,980.40,22
453,2023-02-27 13:00:00,0.0,6.9,82.45,1554.12,35
454,2023-02-27 14:00:00,0.0,6.6,82.45,1189.66,20
455,2023-02-27 15:00:00,0.0,7.0,82.45,648.14,8
456,2023-02-27 16:00:00,0.0,5.8,82.45,1180.88,18
457,2023-02-27 17:00:00,0.0,5.9,82.45,1053.94,15
458,2023-02-27 18:00:00,0.0,5.6,82.45,370.37,5
459,2023-02-28 10:00:00,0.0,6.0,83.89,482.84,8
460,2023-02-28 11:00:00,0.0,6.5,83.89,828.59,14
461,2023-02-28 12:00:00,0.0,5.8,83.89,1013.86,20
462,2023-02-28 13:00:00,0.0,6.4,83.89,1518.07,26
463,2023-02-28 14:00:00,0.0,5.9,83.89,1909.26,21
464,2023-02-28 15:00:00,0.0,6.1,83.89,768.97,22
465,2023-02-28 16:00:00,0.0,5.7,83.89,857.96,21
466,2023-02-28 17:00:00,0.0,5.5,83.89,902.46,19
467,2023-02-28 18:00:00,0.0,5.5,83.89,21,1
468,2023-03-01 10:00:00,0.0,5.5,84.31,894.30,13
469,2023-03-01 11:00:00,0.0,7.4,84.31,1323.70,18
470,2023-03-01 12:00:00,0.0,6.8,84.31,1019.94,18
471,2023-03-01 13:00:00,0.0,7.6,84.31,1155.31,26
472,2023-03-01 14:00:00,0.0,6.8,84.31,1408.72,25
473,2023-03-01 15:00:00,0.0,6.9,84.31,890.07,18
474,2023-03-01 16:00:00,0.0,6.6,84.31,699.56,23
475,2023-03-01 17:00:00,0.0,6.4,84.31,1122.62,17
476,2023-03-01 18:00:00,0.0,5.4,84.31,435.67,4
477,2023-03-02 10:00:00,0.0,6.1,84.75,812.94,12
478,2023-03-02 11:00:00,0.1,7.4,84.75,821.90,16
479,2023-03-02 12:00:00,0.0,7.3,84.75,1037.81,24
480,2023-03-02 13:00:00,0.0,6.0,84.75,1052.87,24
481,2023-03-02 14:00:00,0.0,6.7,84.75,1857.24,22
482,2023-03-02 15:00:00,0.0,6.8,84.75,1172.7,17
483,2023-03-02 16:00:00,0.0,6.1,84.75,1608.65,19
484,2023-03-02 17:00:00,0.0,5.6,84.75,1398.27,27
485,2023-03-02 18:00:00,0.0,5.4,84.75,78.97,1
486,2023-03-03 10:00:00,0.1,6.0,85.83,997.55,17
487,2023-03-03 11:00:00,0.0,6.2,85.83,1537.20,24
488,2023-03-03 12:00:00,0.0,5.9,85.83,1445.32,23
489,2023-03-03 13:00:00,0.0,6.7,85.83,1756.12,28
490,2023-03-03 14:00:00,0.0,6.7,85.83,848.67,22
491,2023-03-03 15:00:00,0.0,6.2,85.83,1535.99,25
492,2023-03-03 16:00:00,0.0,6.0,85.83,1873.27,26
493,2023-03-03 17:00:00,0.0,5.3,85.83,1032.72,17
494,2023-03-03 18:00:00,0.0,4.7,85.83,187.08,4
495,2023-03-04 10:00:00,0.0,3.9,86.18,1001.20,15
496,2023-03-04 11:00:00,0.0,4.2,86.18,1656.41,35
497,2023-03-04 12:00:00,0.0,4.4,86.18,1576.67,32
498,2023-03-04 13:00:00,0.0,4.8,86.18,1873.22,33
499,2023-03-04 14:00:00,0.0,4.8,86.18,1340.64,28
500,2023-03-04 15:00:00,0.0,4.9,86.18,1468.21,24
501,2023-03-04 16:00:00,0.0,4.5,86.18,2225.46,30
502,2023-03-04 17:00:00,0.0,4.1,86.18,2003.64,33
503,2023-03-04 18:00:00,0.0,3.7,86.18,0,0
504,2023-03-05 10:00:00,0.0,4.3,86.18,0,0
505,2023-03-05 11:00:00,0.0,5.8,86.18,565.17,13
506,2023-03-05 12:00:00,0.0,6.3,86.18,1944.40,26
507,2023-03-05 13:00:00,0.0,6.8,86.18,1486.47,26
508,2023-03-05 14:00:00,0.0,8.7,86.18,783.87,23
509,2023-03-05 15:00:00,0.0,8.8,86.18,2396.44,23
510,2023-03-05 16:00:00,0.0,9.0,86.18,765.71,14
511,2023-03-05 17:00:00,0.0,8.0,86.18,2729.40,15
512,2023-03-05 18:00:00,0.0,6.6,86.18,90,1
513,2023-03-06 10:00:00,0.0,5.7,86.18,934.35,9
514,2023-03-06 11:00:00,0.1,5.7,86.18,2764.73,30
515,2023-03-06 12:00:00,0.1,6.5,86.18,6167.44,35
516,2023-03-06 13:00:00,0.0,5.3,86.18,6235.74,40
517,2023-03-06 14:00:00,0.4,5.2,86.18,5116.65,26
518,2023-03-06 15:00:00,0.6,5.7,86.18,8627.17,38
519,2023-03-06 16:00:00,0.8,5.1,86.18,14606.63,57
520,2023-03-06 17:00:00,0.7,4.8,86.18,18306.28,64
521,2023-03-06 18:00:00,0.9,3.8,86.18,7818.36,29
522,2023-03-07 10:00:00,0.0,1.5,83.29,987.17,8
523,2023-03-07 11:00:00,0.0,2.8,83.29,975.54,20
524,2023-03-07 12:00:00,0.0,3.6,83.29,2288.00,27
525,2023-03-07 13:00:00,0.0,3.9,83.29,2937.68,42
526,2023-03-07 14:00:00,0.0,4.2,83.29,3035.33,29
527,2023-03-07 15:00:00,0.0,3.9,83.29,3575.48,28
528,2023-03-07 16:00:00,0.0,3.6,83.29,1453.14,19
529,2023-03-07 17:00:00,0.0,2.5,83.29,986.98,19
530,2023-03-07 18:00:00,0.0,1.6,83.29,176.9,4
531,2023-03-08 10:00:00,0.0,2.0,0.0,0,0
532,2023-03-08 11:00:00,0.0,2.8,0.0,0,0
533,2023-03-08 12:00:00,0.0,3.3,0.0,0,0
534,2023-03-08 13:00:00,0.0,3.4,0.0,0,0
535,2023-03-08 14:00:00,0.0,3.3,0.0,0,0
536,2023-03-08 15:00:00,0.0,3.0,0.0,0,0
537,2023-03-08 16:00:00,0.0,2.7,0.0,0,0
538,2023-03-08 17:00:00,0.0,2.2,0.0,0,0
539,2023-03-08 18:00:00,0.0,1.8,0.0,0,0
540,2023-03-09 10:00:00,0.0,2.2,0.0,0,0
541,2023-03-09 11:00:00,0.0,2.6,0.0,0,0
542,2023-03-09 12:00:00,0.1,2.8,0.0,0,0
543,2023-03-09 13:00:00,0.1,3.2,0.0,0,0
544,2023-03-09 14:00:00,0.2,3.5,0.0,0,0
545,2023-03-09 15:00:00,0.2,3.5,0.0,0,0
546,2023-03-09 16:00:00,0.2,3.3,0.0,0,0
547,2023-03-09 17:00:00,0.3,3.1,0.0,0,0
548,2023-03-10 10:00:00,0.0,3.6,0.0,0,0
549,2023-03-10 11:00:00,0.0,4.4,0.0,0,0
550,2023-03-10 12:00:00,0.0,4.5,0.0,0,0
551,2023-03-10 13:00:00,0.0,4.9,0.0,0,0
552,2023-03-10 14:00:00,0.0,4.9,0.0,0,0
553,2023-03-10 15:00:00,0.0,4.6,0.0,0,0
554,2023-03-10 16:00:00,0.0,4.9,0.0,0,0
555,2023-03-10 17:00:00,0.0,4.7,0.0,0,0
556,2023-03-11 10:00:00,0.1,2.7,0.0,0,0
557,2023-03-11 11:00:00,0.2,3.1,0.0,0,0
558,2023-03-11 12:00:00,0.2,3.3,0.0,0,0
559,2023-03-11 13:00:00,0.2,3.3,0.0,0,0
560,2023-03-11 14:00:00,0.2,2.9,0.0,0,0
561,2023-03-11 15:00:00,0.2,3.0,0.0,0,0
562,2023-03-11 16:00:00,0.2,3.2,0.0,0,0
563,2023-03-11 17:00:00,0.2,3.5,0.0,0,0
564,2023-03-12 10:00:00,3.6,7.7,0.0,0,0
565,2023-03-12 11:00:00,3.6,7.7,0.0,0,0
566,2023-03-12 12:00:00,3.6,7.7,0.0,0,0
567,2023-03-12 13:00:00,11.1,9.6,0.0,0,0
568,2023-03-12 14:00:00,11.1,9.6,0.0,0,0
569,2023-03-12 15:00:00,11.1,9.6,0.0,0,0
570,2023-03-12 16:00:00,9.0,10.7,0.0,0,0
571,2023-03-12 17:00:00,9.0,10.7,0.0,0,0
572,2023-03-13 10:00:00,0.0,6.7,0.0,0,0
573,2023-03-13 11:00:00,0.0,6.7,0.0,0,0
574,2023-03-13 12:00:00,0.0,6.7,0.0,0,0
575,2023-03-13 13:00:00,0.0,6.3,0.0,0,0
576,2023-03-13 14:00:00,0.0,6.3,0.0,0,0
577,2023-03-13 15:00:00,0.0,6.3,0.0,0,0
578,2023-03-13 16:00:00,0.0,4.9,0.0,0,0
579,2023-03-13 17:00:00,0.0,4.9,0.0,0,0
580,2023-03-14 10:00:00,0.0,3.4,0.0,0,0
581,2023-03-14 11:00:00,0.0,3.4,0.0,0,0
582,2023-03-14 12:00:00,0.0,3.4,0.0,0,0
583,2023-03-14 13:00:00,0.9,3.6,0.0,0,0
584,2023-03-14 14:00:00,0.9,3.7,0.0,0,0
585,2023-03-14 15:00:00,0.9,3.9,0.0,0,0
586,2023-03-14 16:00:00,0.9,3.9,0.0,0,0
587,2023-03-14 17:00:00,0.9,3.9,0.0,0,0
588,2023-03-15 10:00:00,8.3,9.8,0.0,0,0
589,2023-03-15 11:00:00,8.3,9.8,0.0,0,0
590,2023-03-15 12:00:00,8.3,9.8,0.0,0,0
591,2023-03-15 13:00:00,12.4,10.0,0.0,0,0
592,2023-03-15 14:00:00,12.4,10.3,0.0,0,0
593,2023-03-15 15:00:00,12.4,10.5,0.0,0,0
594,2023-03-15 16:00:00,12.4,10.5,0.0,0,0
595,2023-03-15 17:00:00,12.4,10.5,0.0,0,0
